season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats,receiving_stats,scoring_stats,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,Liberty League (LL),ll,Ithaca,"Vossschulte,Anik",Anik,Vossschulte,,313,"Vossschulte,Anik","VOSSSCHULTE,ANIK",Ithaca,ITH,1006-11577,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Maloney,Kevin",Kevin,Maloney,,313,"Maloney,Kevin","MALONEY,KEVIN",Ithaca,ITH,1006-11258,1,0,81,81,0,WR,0,0,,,,,,,,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Herskowitz,Nicholas",Nicholas,Herskowitz,,313,"Herskowitz,Nicholas","HERSKOWITZ,NICHOLAS",Ithaca,ITH,1006-11545,1,1,82,82,0,WR,0,0,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Sanders,Tyler",Tyler,Sanders,,313,"Sanders,Tyler","SANDERS,TYLER",Ithaca,ITH,1006-11564,1,0,85,85,0,WR,0,0,,,,,,,,,,1,25,0,25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Wyland,Brady",Brady,Wyland,,313,"Wyland,Brady","WYLAND,BRADY",Ithaca,ITH,1006-11579,1,0,89,89,0,WR,0,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Clax,Chris",Chris,Clax,,313,"Clax,Chris","CLAX,CHRIS",Ithaca,ITH,1006-9954,1,1,90,90,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,0,3,3,3,1.0,.0,.0,0,2,5,0.5,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Varley,Landon",Landon,Varley,,313,"Varley,Landon","VARLEY,LANDON",Ithaca,ITH,1006-11576,1,1,91,91,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Seeley,Michael",Michael,Seeley,,313,"Seeley,Michael","SEELEY,MICHAEL",Ithaca,ITH,1006-11566,1,0,93,93,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Mendel,Andrew",Andrew,Mendel,,313,"Mendel,Andrew","MENDEL,ANDREW",Ithaca,ITH,1006-9971,1,0,95,95,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Ciancuielli,Carson",Carson,Ciancuielli,,313,"Ciancuielli,Carson","CIANCUIELLI,CARSON",Ithaca,ITH,1006-9953,1,1,97,97,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,1,3,4,4,2.0,.0,.0,1,2,7,0.5,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Parry,Aidan",Aidan,Parry,,313,"Parry,Aidan","PARRY,AIDAN",Ithaca,ITH,1006-9980,1,1,98,98,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Ithaca,"Foote,Davin",Davin,Foote,,313,"Foote,Davin","FOOTE,DAVIN",Ithaca,ITH,1006-11251,1,0,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Rhys Lewis,Rhys,Lewis,,581,Rhys Lewis,"LEWIS,RHYS",Rochester,ROC,1061-3582,1,1,0,0,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Jeremy Tantalo,Jeremy,Tantalo,,581,Jeremy Tantalo,"TANTALO,JEREMY",Rochester,ROC,1061-3598,1,1,1,1,0,WR,0,0,,,,,,,,,,2,10,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Cole Raux,Cole,Raux,,581,Cole Raux,"RAUX,COLE",Rochester,ROC,1061-3590,1,1,2,2,0,RB,0,0,12,41,45,4,0,8,3.4,41.0,,2,7,0,6,3.5,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Braydon Felsinger,Braydon,Felsinger,,581,Braydon Felsinger,"FELSINGER,B",Rochester,ROC,1061-3337,1,1,2A,2A,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,3,5,8,8,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,0,2,1,2,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,T.J. Shifflet,T.J.,Shifflet,,581,T.J. Shifflet,"SHIFFLET,TJ",Rochester,ROC,1061-3332,1,1,3,3,0,WR,0,0,,,,,,,,,,3,29,0,16,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,36,0,20,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Adam Marvin,Adam,Marvin,,581,Adam Marvin,"MARVIN,ADAM",Rochester,ROC,1061-3852,1,0,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Christian Henzes,Christian,Henzes,,581,Christian Henzes,"HENZES,C",Rochester,ROC,1061-3334,1,0,5A,5A,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Jett Genovese,Jett,Genovese,,581,Jett Genovese,"GENOVESE,JETT",Rochester,ROC,1061-3842,1,0,6,6,0,0,0,0,,,,,,,,,,1,1,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,3,141,1,100,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Jack Diggins,Jack,Diggins,,581,Jack Diggins,"DIGGINS,JACK",Rochester,ROC,1061-3345,1,1,7,7,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,7,7,14,14,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Calvin McCoy III,Calvin McCoy,III,,581,Calvin McCoy III,"MCCOY,C",Rochester,ROC,1061-3854,1,0,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Nick Carnevale,Nick,Carnevale,,581,Nick Carnevale,"CARNEVALE,NICK",Rochester,ROC,1061-3571,1,0,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Corey Wang,Corey,Wang,,581,Corey Wang,"WANG,COREY",Rochester,ROC,1061-3867,1,0,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Shawn Bellenger,Shawn,Bellenger,,581,Shawn Bellenger,"BELLENGER,SHAWN",Rochester,ROC,1061-3835,1,1,11,11,0,QB,0,0,8,8,33,25,1,19,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,25,3,49,0,130,1,21,13,104.4,6.19,10.00,130.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Nathan Lehigh,Nathan,Lehigh,,581,Nathan Lehigh,"LEHIGH,NATHAN",Rochester,ROC,1061-3344,1,1,14,14,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,6,3,9,9,.5,.0,.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,James Floto,James,Floto,,581,James Floto,"FLOTO,JAMES",Rochester,ROC,1061-3329,1,1,17,17,0,WR,0,0,,,,,,,,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Brendan McDonald,Brendan,McDonald,,581,Brendan McDonald,"MCDONALD,B",Rochester,ROC,1061-3330,1,1,19,19,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,1,6,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Andrew Schwarz,Andrew,Schwarz,,581,Andrew Schwarz,"SCHWARZ,ANDREW",Rochester,ROC,1061-3991,1,0,22,22,0,0,0,0,1,-1,0,1,0,0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Noah Song,Noah,Song,,581,Noah Song,"SONG,NOAH",Rochester,ROC,1061-3864,1,1,27,27,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Magnus Goodman,Magnus,Goodman,,581,Magnus Goodman,"GOODMAN,MAGNUS",Rochester,ROC,1061-3846,1,0,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Kyle Brainard,Kyle,Brainard,,581,Kyle Brainard,"BRAINARD,KYLE",Rochester,ROC,1061-3346,1,0,32,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,216,0,2,43.2,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,6,213,45,0,0,1,0,1,35.5
2026-27,football,Liberty League (LL),ll,Rochester,Matt Eaton,Matt,Eaton,,581,Matt Eaton,"EATON,MATT",Rochester,ROC,1061-3336,1,1,33,33,0,0,DB,0,,,,,,,,,,,,,,,,,,,0,5,2,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Drew Strollo,Drew,Strollo,,581,Drew Strollo,"STROLLO,DREW",Rochester,ROC,1061-3597,1,0,34,34,0,0,0,0,2,5,8,3,0,8,2.5,5.0,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Greg Morrison,Greg,Morrison,,581,Greg Morrison,"MORRISON,GREG",Rochester,ROC,1061-3340,1,0,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,John Kielar,John,Kielar,,581,John Kielar,"KIELAR,JOHN",Rochester,ROC,1061-3338,1,1,42,42,0,TE,0,0,,,,,,,,,,2,17,0,12,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Ameer Alsafadi,Ameer,Alsafadi,,581,Ameer Alsafadi,"ALSAFADI,AMEER",Rochester,ROC,1061-3342,1,0,45,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Ian Johnson,Ian,Johnson,,581,Ian Johnson,"JOHNSON,IAN",Rochester,ROC,1061-3871,1,0,46,46,0,0,0,0,1,3,3,0,0,3,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Claudio Pinto,Claudio,Pinto,,581,Claudio Pinto,"PINTO,CLAUDIO",Rochester,ROC,1061-3351,1,1,52,52,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,2,7,9,9,1.5,.0,.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,A.J. Bicksler,A.J.,Bicksler,,581,A.J. Bicksler,"BICKSLER,AJ",Rochester,ROC,1061-3569,1,1,53,53,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,2,4,6,6,1.0,.0,.0,1,0,12,1,1,0,12,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Gavin Guidette,Gavin,Guidette,,581,Gavin Guidette,"GUIDETTE,GAVIN",Rochester,ROC,1061-3343,1,1,54,54,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,1,6,7,7,2.0,.0,.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Dean Cervona,Dean,Cervona,,581,Dean Cervona,"CERVONA,DEAN",Rochester,ROC,1061-3964,1,0,58,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Jack Schlitt,Jack,Schlitt,,581,Jack Schlitt,"SCHLITT,JACK",Rochester,ROC,1061-3347,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Graham Mathieu,Graham,Mathieu,,581,Graham Mathieu,"MATHIEU,GRAHAM",Rochester,ROC,1061-3348,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Tyler Stewart,Tyler,Stewart,,581,Tyler Stewart,"STEWART,TYLER",Rochester,ROC,1061-3865,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Benjamin Tripoli,Benjamin,Tripoli,,581,Benjamin Tripoli,"TRIPOLI,B",Rochester,ROC,1061-3349,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Malakhi Gurdak,Malakhi,Gurdak,,581,Malakhi Gurdak,"GURDAK,MALAKHI",Rochester,ROC,1061-3577,1,0,71,71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Max VanTassell,Max,VanTassell,,581,Max VanTassell,"VANTASSELL,MAX",Rochester,ROC,1061-3602,1,0,72,72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Lucas Villanueva,Lucas,Villanueva,,581,Lucas Villanueva,"VILLANUEVA,L",Rochester,ROC,1061-3182,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Liberty League (LL),ll,Rochester,Gabriel Robinson,Gabriel,Robinson,,581,Gabriel Robinson,"ROBINSON,G",Rochester,ROC,1061-3988,1,0,79,79,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
